Number;Content Curator;Type;ID entities;Owner entities;Act;Warn (link);Date;Time (optional);Reason or other comments;Network;Sum
5287;lyazufey1812;Video\10;https://play.joystream.org/video/5225;Курьезы;None;;30.07.2021;;does not play;;1
5288;lyazufey1812;Video\10;https://play.joystream.org/video/5228;игры;Accepted;;30.07.2021;;;;1
5289;lyazufey1812;Video\10;https://play.joystream.org/video/5229;Курьезы;Accepted;;30.07.2021;;;;1
5290;lyazufey1812;Video\10;https://play.joystream.org/video/5234;epicurious;Accepted;;30.07.2021;;;;1
5291;lyazufey1812;Video\10;https://play.joystream.org/video/4867;Diving stories;Accepted;;30.07.2021;;;;1
5292;prontera;Video\10;https://play.joystream.org/video/4861;Nastya Jackson;Accepted;;31.07.2021;;;;1
5293;prontera;Video\10;https://play.joystream.org/video/4866;Nastya Jackson;Accepted;;31.07.2021;;;;1
5294;prontera;Video\10;https://play.joystream.org/video/5236;Курьезы;Accepted;;31.07.2021;;;;1
5295;prontera;Video\10;https://play.joystream.org/video/5237;игры;Accepted;;31.07.2021;;;;1
5296;prontera;Video\10;https://play.joystream.org/video/4868;Nastya Jackson;Accepted;;31.07.2021;;;;1
5297;prontera;Video\10;https://play.joystream.org/video/4869;Nastya Jackson;Accepted;;31.07.2021;;;;1
5298;prontera;Video\10;https://play.joystream.org/video/4871;Diving stories;Accepted;;31.07.2021;;;;1
5299;prontera;Video\10;https://play.joystream.org/video/5238;Курьезы;Accepted;;31.07.2021;;;;1
5300;prontera;Video\10;https://play.joystream.org/video/5240;Funny Pets;Accepted;;31.07.2021;;;;1
5301;prontera;Video\10;https://play.joystream.org/video/5558;ZAZIK;Accepted;;31.07.2021;;;;1
5302;prontera;Video\10;https://play.joystream.org/video/5528;Курьезы;Accepted;;31.07.2021;;;;1
5303;prontera;Video\10;https://play.joystream.org/video/5241;игры;Accepted;;31.07.2021;;;;1
5304;prontera;Video\10;https://play.joystream.org/video/5239;Курьезы;Accepted;;31.07.2021;;;;1
5305;prontera;Video\10;https://play.joystream.org/video/5244;Funny Pets;Accepted;;31.07.2021;;;;1
5306;prontera;Video\10;https://play.joystream.org/video/5243;epicurious;Accepted;;31.07.2021;;;;1
5307;prontera;Video\10;https://play.joystream.org/video/5246;Курьезы;Accepted;;31.07.2021;;;;1
5308;prontera;Video\10;https://play.joystream.org/video/5245;Funny Pets;Accepted;;31.07.2021;;;;1
5309;prontera;Video\10;https://play.joystream.org/video/5251;игры;Accepted;;31.07.2021;;;;1
5310;prontera;Video\10;https://play.joystream.org/video/5566;Okayko Channel;Accepted;;31.07.2021;;;;1
5311;prontera;Video\10;https://play.joystream.org/video/5254;игры;Accepted;;31.07.2021;;;;1
5312;prontera;Video\10;https://play.joystream.org/video/5257;Funny Pets;Accepted;;31.07.2021;;;;1
5313;prontera;Video\10;https://play.joystream.org/video/5250;Курьезы;Accepted;;31.07.2021;;;;1
5314;prontera;Video\10;https://play.joystream.org/video/5252;Курьезы;Accepted;;31.07.2021;;;;1
5315;prontera;Video\10;https://play.joystream.org/video/5259;Funny Pets;Accepted;;31.07.2021;;;;1
5316;prontera;Video\10;https://play.joystream.org/video/5260;игры;Accepted;;31.07.2021;;;;1
5317;prontera;Video\10;https://play.joystream.org/video/5261;Funny Pets;Accepted;;31.07.2021;;;;1
5318;prontera;Video\10;https://play.joystream.org/video/5262;игры;Accepted;;31.07.2021;;;;1
5319;prontera;Video\10;https://play.joystream.org/video/5263;Funny Pets;Accepted;;31.07.2021;;;;1
5320;prontera;Video\10;https://play.joystream.org/video/5264;Funny Pets;Accepted;;31.07.2021;;;;1
5321;prontera;Video\10;https://play.joystream.org/video/5266;Funny Pets;Accepted;;31.07.2021;;;;1
5322;prontera;Video\10;https://play.joystream.org/video/5267;игры;Accepted;;31.07.2021;;;;1
5323;prontera;Video\10;https://play.joystream.org/video/5268;игры;Accepted;;31.07.2021;;;;1
5324;prontera;Video\10;https://play.joystream.org/video/5269;игры;Accepted;;31.07.2021;;;;1
5325;prontera;Video\10;https://play.joystream.org/video/5270;игры;Accepted;;31.07.2021;;;;1
5326;prontera;Video\10;https://play.joystream.org/video/5273;epicurious;Accepted;;31.07.2021;;;;1
5327;prontera;Video\10;https://play.joystream.org/video/5272;игры;Accepted;;31.07.2021;;;;1
5328;prontera;Video\10;https://play.joystream.org/video/5274;epicurious;Accepted;;31.07.2021;;;;1
5329;prontera;Video\10;https://play.joystream.org/video/5277;epicurious;Accepted;;31.07.2021;;;;1
5330;prontera;Video\10;https://play.joystream.org/video/5276;epicurious;Accepted;;31.07.2021;;;;1
5331;prontera;Video\10;https://play.joystream.org/video/5278;игры;Accepted;;31.07.2021;;;;1
5332;prontera;Video\10;https://play.joystream.org/video/5280;epicurious;Accepted;;31.07.2021;;;;1
5333;prontera;Video\10;https://play.joystream.org/video/5281;epicurious;Accepted;;31.07.2021;;;;1
5334;prontera;Video\10;https://play.joystream.org/video/5282;игры;Accepted;;31.07.2021;;;;1
5335;prontera;Video\10;https://play.joystream.org/video/5283;epicurious;Accepted;;31.07.2021;;;;1
5336;prontera;Video\10;https://play.joystream.org/video/5284;игры;Accepted;;31.07.2021;;;;1
5337;prontera;Video\10;https://play.joystream.org/video/5288;epicurious;Accepted;;31.07.2021;;;;1
5338;prontera;Video\10;https://play.joystream.org/video/5286;игры;Accepted;;31.07.2021;;;;1
5339;prontera;Video\10;https://play.joystream.org/video/5287;epicurious;Accepted;;31.07.2021;;;;1
5340;prontera;Video\10;https://play.joystream.org/video/5285;epicurious;Accepted;;31.07.2021;;;;1
5341;prontera;Video\10;https://play.joystream.org/video/5289;игры;Accepted;;31.07.2021;;;;1
5342;prontera;Video\10;https://play.joystream.org/video/5290;epicurious;Accepted;;31.07.2021;;;;1
5343;prontera;Video\10;https://play.joystream.org/video/5292;epicurious;Accepted;;31.07.2021;;;;1
5344;prontera;Video\10;https://play.joystream.org/video/5293;игры;Accepted;;31.07.2021;;;;1
5345;prontera;Video\10;https://play.joystream.org/video/5291;epicurious;Accepted;;31.07.2021;;;;1
5346;prontera;Video\10;https://play.joystream.org/video/5299;игры;Accepted;;31.07.2021;;;;1
5347;prontera;Video\10;https://play.joystream.org/video/5279;epicurious;Accepted;;31.07.2021;;;;1
5348;prontera;Video\10;https://play.joystream.org/video/5301;игры;Accepted;;31.07.2021;;;;1
5349;prontera;Video\10;https://play.joystream.org/video/5302;epicurious;Accepted;;31.07.2021;;;;1
5350;prontera;Video\10;https://play.joystream.org/video/5303;epicurious;Accepted;;31.07.2021;;;;1
5351;prontera;Video\10;https://play.joystream.org/video/5601;Aesthetic World;Accepted;;31.07.2021;;;;1
5352;prontera;Video\10;https://play.joystream.org/video/5304;epicurious;Accepted;;31.07.2021;;;;1
5353;prontera;Video\10;https://play.joystream.org/video/5306;Skyships;Accepted;;31.07.2021;;;;1
5354;prontera;Video\10;https://play.joystream.org/video/5570;ZAZIK;Accepted;;31.07.2021;;;;1
5355;prontera;Video\10;https://play.joystream.org/video/5571;Flakes;Accepted;;31.07.2021;;;;1
5356;prontera;Video\10;https://play.joystream.org/video/5308;Skyships;Accepted;;31.07.2021;;;;1
5357;prontera;Video\10;https://play.joystream.org/video/5309;Skyships;Accepted;;31.07.2021;;;;1
5358;prontera;Video\10;https://play.joystream.org/video/5307;игры;Accepted;;31.07.2021;;;;1
5359;prontera;Video\10;https://play.joystream.org/video/5311;Skyships;Accepted;;31.07.2021;;;;1
5360;prontera;Video\10;https://play.joystream.org/video/5310;Skyships;Accepted;;31.07.2021;;;;1
5361;prontera;Video\10;https://play.joystream.org/video/5312;Skyships;Accepted;;31.07.2021;;;;1
5362;prontera;Video\10;https://play.joystream.org/video/5313;игры;Accepted;;31.07.2021;;;;1
5363;prontera;Video\10;https://play.joystream.org/video/5315;Skyships;Accepted;;31.07.2021;;;;1
5364;prontera;Video\10;https://play.joystream.org/video/5316;Skyships;Accepted;;31.07.2021;;;;1
5365;prontera;Video\10;https://play.joystream.org/video/5602;Aesthetic World;Accepted;;31.07.2021;;;;1
5366;prontera;Video\10;https://play.joystream.org/video/5600;Aesthetic World;Accepted;;31.07.2021;;;;1
5367;prontera;Video\10;https://play.joystream.org/video/5573;That's Good Money;Accepted;;31.07.2021;;;;1
5368;prontera;Video\10;https://play.joystream.org/video/5572;That's Good Money;Accepted;;31.07.2021;;;;1
5369;prontera;Video\10;https://play.joystream.org/video/5319;Skyships;Accepted;;31.07.2021;;;;1
5370;prontera;Video\10;https://play.joystream.org/video/5317;Skyships;Accepted;;31.07.2021;;;;1
5371;prontera;Video\10;https://play.joystream.org/video/5574;That's Good Money;Accepted;;31.07.2021;;;;1
5372;prontera;Video\10;https://play.joystream.org/video/5576;That's Good Money;Accepted;;31.07.2021;;;;1
5373;prontera;Video\10;https://play.joystream.org/video/5321;Skyships;Accepted;;31.07.2021;;;;1
5374;prontera;Video\10;https://play.joystream.org/video/5323;Skyships;Accepted;;31.07.2021;;;;1
5375;prontera;Video\10;https://play.joystream.org/video/5325;игры;Accepted;;31.07.2021;;;;1
5376;prontera;Video\10;https://play.joystream.org/video/5320;Skyships;Accepted;;31.07.2021;;;;1
5377;prontera;Video\10;https://play.joystream.org/video/5314;Skyships;Accepted;;31.07.2021;;;;1
5378;prontera;Video\10;https://play.joystream.org/video/5330;игры;Accepted;;31.07.2021;;;;1
5379;prontera;Video\10;https://play.joystream.org/video/5326;Skyships;Accepted;;31.07.2021;;;;1
5380;prontera;Video\10;https://play.joystream.org/video/5305;Skyships;Accepted;;31.07.2021;;;;1
5381;prontera;Video\10;https://play.joystream.org/video/5577;That's Good Money;Accepted;;31.07.2021;;;;1
5382;prontera;Video\10;https://play.joystream.org/video/5318;Skyships;Accepted;;31.07.2021;;;;1
5383;prontera;Video\10;https://play.joystream.org/video/5333;игры;Accepted;;31.07.2021;;;;1
5384;prontera;Video\10;https://play.joystream.org/video/4892;Nastya Jackson;Accepted;;31.07.2021;;;;1
5385;prontera;Video\10;https://play.joystream.org/video/4890;Diving stories;Accepted;;31.07.2021;;;;1
5386;prontera;Video\10;https://play.joystream.org/video/4893;Crypto NY;Accepted;;31.07.2021;;;;1
5387;prontera;Video\10;https://play.joystream.org/video/4891;Nastya Jackson;Accepted;;31.07.2021;;;;1
5388;prontera;Video\10;https://play.joystream.org/video/5337;игры;Accepted;;31.07.2021;;;;1
5389;prontera;Video\10;https://play.joystream.org/video/5347;игры;Accepted;;31.07.2021;;;;1
5390;prontera;Video\10;https://play.joystream.org/video/5349;игры;Accepted;;31.07.2021;;;;1
5391;prontera;Video\10;https://play.joystream.org/video/5354;игры;Accepted;;31.07.2021;;;;1
5392;prontera;Video\10;https://play.joystream.org/video/5355;игры;Accepted;;31.07.2021;;;;1
5393;prontera;Video\10;https://play.joystream.org/video/5357;игры;Accepted;;31.07.2021;;;;1
5394;prontera;Video\10;https://play.joystream.org/video/5356;игры;Accepted;;31.07.2021;;;;1
5395;prontera;Video\10;https://play.joystream.org/video/5359;игры;Accepted;;31.07.2021;;;;1
5396;prontera;Video\10;https://play.joystream.org/video/4894;Nastya Jackson;Accepted;;31.07.2021;;;;1
5397;prontera;Video\10;https://play.joystream.org/video/4925;ZAZIK;Accepted;;31.07.2021;;;;1
5398;prontera;Video\10;https://play.joystream.org/video/5121;Funny Pets;Accepted;;31.07.2021;;;;1
5399;prontera;Video\10;https://play.joystream.org/video/4928;Diving stories;Accepted;;31.07.2021;;;;1
5400;prontera;Video\10;https://play.joystream.org/video/4929;Travel with joy;Accepted;;31.07.2021;;;;1
5401;prontera;Video\10;https://play.joystream.org/video/5363;игры;Accepted;;31.07.2021;;;;1
5402;prontera;Video\10;https://play.joystream.org/video/4940;Travel with joy;Accepted;;31.07.2021;;;;1
5403;Skipper;Video\10;https://play.joystream.org/video/4939;Crypto NY;Accepted;;31.07.2021;;;;1
5404;Skipper;Video\10;https://play.joystream.org/video/4936;Diving stories;Accepted;;31.07.2021;;;;1
5405;Skipper;Video\10;https://play.joystream.org/video/4941;Travel with joy;Accepted;;31.07.2021;;;;1
5406;Skipper;Video\10;https://play.joystream.org/video/4943;Travel with joy;Accepted;;31.07.2021;;;;1
5407;Skipper;Video\10;https://play.joystream.org/video/4946;ZAZIK;Accepted;;31.07.2021;;;;1
5408;Skipper;Video\10;https://play.joystream.org/video/4945;Travel with joy;Accepted;;31.07.2021;;;;1
5409;Skipper;Video\10;https://play.joystream.org/video/4944;Travel with joy;Accepted;;31.07.2021;;;;1
5410;Skipper;Video\10;https://play.joystream.org/video/5367;игры;Accepted;;31.07.2021;;;;1
5411;Skipper;Video\10;https://play.joystream.org/video/5369;игры;Accepted;;31.07.2021;;;;1
5412;Skipper;Video\10;https://play.joystream.org/video/5368;игры;Accepted;;31.07.2021;;;;1
5413;Skipper;Video\10;https://play.joystream.org/video/5370;игры;Accepted;;31.07.2021;;;;1
5414;Skipper;Video\10;https://play.joystream.org/video/5371;игры;Accepted;;31.07.2021;;;;1
5415;Skipper;Video\10;https://play.joystream.org/video/5372;игры;Accepted;;31.07.2021;;;;1
5416;Skipper;Video\10;https://play.joystream.org/video/4913;Nastya Jackson;None;;31.07.2021;;does not play;;1
5417;Skipper;Video\10;https://play.joystream.org/video/4911;Diving stories;Accepted;;31.07.2021;;;;1
5418;Skipper;Video\10;https://play.joystream.org/video/4947;ZAZIK;Accepted;;31.07.2021;;;;1
5419;Skipper;Video\10;https://play.joystream.org/video/4948;Crypto NY;Accepted;;31.07.2021;;;;1
5420;Skipper;Video\10;https://play.joystream.org/video/5386;epicurious;Accepted;;31.07.2021;;;;1
5421;Skipper;Video\10;https://play.joystream.org/video/5390;epicurious;Accepted;;31.07.2021;;;;1
5422;Skipper;Video\10;https://play.joystream.org/video/5389;epicurious;Accepted;;31.07.2021;;;;1
5423;Skipper;Video\10;https://play.joystream.org/video/4824;Diving stories;Accepted;;31.07.2021;;;;1
5424;Skipper;Video\10;https://play.joystream.org/video/4826;Diving stories;Accepted;;31.07.2021;;;;1
5425;Skipper;Video\10;https://play.joystream.org/video/4827;Diving stories;Accepted;;31.07.2021;;;;1
5426;Skipper;Video\10;https://play.joystream.org/video/5392;epicurious;Accepted;;31.07.2021;;;;1
5427;Skipper;Video\10;https://play.joystream.org/video/5167;Курьезы;Accepted;;31.07.2021;;;;1
5428;Skipper;Video\10;https://play.joystream.org/video/5394;epicurious;None;;31.07.2021;;does not play;;1
5429;Skipper;Video\10;https://play.joystream.org/video/4837;Diving stories;Accepted;;31.07.2021;;;;1
5430;Skipper;Video\10;https://play.joystream.org/video/5393;epicurious;Accepted;;31.07.2021;;;;1
5431;Skipper;Video\10;https://play.joystream.org/video/4838;Diving stories;Accepted;;31.07.2021;;;;1
5432;Skipper;Video\10;https://play.joystream.org/video/5395;Правильное Питание;Accepted;;31.07.2021;;;;1
5433;Skipper;Video\10;https://play.joystream.org/video/4840;Diving stories;Accepted;;31.07.2021;;;;1
5434;Skipper;Video\10;https://play.joystream.org/video/5396;epicurious;Accepted;;31.07.2021;;;;1
5435;Skipper;Video\10;https://play.joystream.org/video/5397;epicurious;Accepted;;31.07.2021;;;;1
5436;Skipper;Video\10;https://play.joystream.org/video/4845;Diving stories;Accepted;;31.07.2021;;;;1
5437;Skipper;Video\10;https://play.joystream.org/video/4844;Diving stories;Accepted;;31.07.2021;;;;1
5438;Skipper;Video\10;https://play.joystream.org/video/4843;Diving stories;Accepted;;31.07.2021;;;;1
5439;Skipper;Video\10;https://play.joystream.org/video/4842;Diving stories;Accepted;;31.07.2021;;;;1
5440;Skipper;Video\10;https://play.joystream.org/video/4841;Diving stories;Accepted;;31.07.2021;;;;1
5441;Skipper;Video\10;https://play.joystream.org/video/4846;Diving stories;Accepted;;31.07.2021;;;;1
5442;Skipper;Video\10;https://play.joystream.org/video/4828;Diving stories;Accepted;;31.07.2021;;;;1
5443;Skipper;Video\10;https://play.joystream.org/video/4829;Diving stories;Accepted;;31.07.2021;;;;1
5444;Skipper;Video\10;https://play.joystream.org/video/4834;Diving stories;Accepted;;31.07.2021;;;;1
